user_id,country,acquisition_channel,device,signup_at,kyc_started_at,kyc_completed_at,first_transaction_at
20770,UK,paid_search,iOS,2024-04-11 21:40:00,2024-04-12 00:12:00,2024-04-12 07:00:00,2024-04-18 11:06:00
20771,France,referral,Web,2025-04-13 12:21:00,,,
20772,UK,organic,Android,2024-11-23 04:12:00,2024-11-23 07:34:00,2024-11-23 14:39:00,2024-11-29 13:59:00
20773,Italy,paid_search,Web,2024-11-29 18:36:00,2024-11-29 22:33:00,2024-11-30 03:32:00,
20774,Italy,organic,iOS,2024-12-09 03:09:00,2024-12-09 03:43:00,2024-12-09 06:22:00,
20775,Spain,partnership,iOS,2024-03-11 20:18:00,2024-03-11 20:35:00,2024-03-11 22:33:00,2024-03-18 17:31:00
20776,Germany,organic,iOS,2025-03-24 06:53:00,2025-03-24 10:21:00,,
20777,Spain,paid_social,iOS,2025-06-21 08:14:00,,,
20778,Italy,paid_search,Android,2025-02-23 09:45:00,2025-02-23 13:09:00,2025-02-23 16:56:00,2025-02-24 10:41:00
20779,France,paid_search,Android,2024-03-28 22:10:00,2024-03-28 23:45:00,2024-03-29 08:46:00,
20780,Germany,organic,Web,2024-01-30 15:15:00,2024-01-30 18:35:00,2024-01-31 03:03:00,2024-01-31 05:31:00
20781,UK,partnership,Android,2024-05-10 15:28:00,2024-05-10 18:55:00,2024-05-11 03:12:00,2024-05-13 11:59:00
20782,France,partnership,Android,2024-04-14 04:38:00,2024-04-14 05:23:00,2024-04-14 09:03:00,2024-04-20 02:03:00
20783,UK,paid_social,Android,2025-03-21 16:20:00,2025-03-21 18:43:00,2025-03-21 20:53:00,
20784,Italy,paid_social,Web,2024-03-10 16:11:00,2024-03-10 18:10:00,,
20785,Germany,paid_social,iOS,2025-04-25 02:34:00,2025-04-25 05:58:00,2025-04-25 14:13:00,2025-04-27 10:20:00
20786,UK,organic,Web,2025-05-02 23:35:00,2025-05-03 00:29:00,2025-05-03 06:21:00,2025-05-08 10:35:00
20787,UK,organic,Web,2024-02-01 13:01:00,2024-02-01 16:23:00,2024-02-02 01:20:00,2024-02-04 18:05:00
20788,Spain,partnership,Web,2025-06-09 07:25:00,2025-06-09 08:16:00,2025-06-09 13:59:00,2025-06-10 20:33:00
20789,Germany,organic,iOS,2024-08-25 11:34:00,2024-08-25 15:17:00,2024-08-25 19:12:00,2024-09-01 11:28:00
20790,UK,referral,iOS,2024-12-18 17:38:00,2024-12-18 20:15:00,2024-12-19 03:01:00,2024-12-24 08:30:00
20791,Germany,paid_social,Android,2025-06-08 03:47:00,2025-06-08 04:20:00,2025-06-08 14:12:00,2025-06-10 03:58:00
20792,Spain,referral,Android,2024-03-21 21:46:00,2024-03-21 23:14:00,2024-03-22 04:26:00,2024-03-29 03:55:00
20793,Italy,partnership,iOS,2024-05-03 17:50:00,2024-05-03 21:30:00,2024-05-04 04:12:00,2024-05-09 11:03:00
20794,UK,referral,Web,2024-07-22 06:51:00,2024-07-22 07:55:00,2024-07-22 11:52:00,
20795,Germany,partnership,iOS,2025-03-06 21:57:00,2025-03-06 22:09:00,2025-03-07 06:20:00,
20796,UK,referral,Web,2025-01-02 03:49:00,2025-01-02 07:17:00,,
20797,Spain,referral,iOS,2024-03-12 08:39:00,2024-03-12 11:52:00,2024-03-12 18:58:00,
20798,France,paid_social,iOS,2024-04-06 15:18:00,2024-04-06 15:42:00,2024-04-06 22:05:00,
20799,Italy,organic,Android,2025-02-19 08:07:00,2025-02-19 08:43:00,,
20800,Germany,paid_social,Web,2024-10-22 04:11:00,2024-10-22 06:54:00,2024-10-22 08:16:00,2024-10-26 03:40:00
20801,UK,paid_social,Android,2025-01-21 14:30:00,2025-01-21 17:29:00,,
20802,Italy,paid_search,Web,2025-01-29 23:44:00,2025-01-30 03:30:00,2025-01-30 07:07:00,
20803,France,organic,iOS,2025-05-06 06:24:00,2025-05-06 08:24:00,2025-05-06 16:41:00,2025-05-13 01:46:00
20804,UK,partnership,Web,2025-05-28 06:33:00,2025-05-28 07:09:00,,
20805,Italy,organic,Web,2024-06-22 18:24:00,2024-06-22 21:37:00,2024-06-23 02:38:00,2024-06-26 04:08:00
20806,Spain,paid_social,iOS,2025-01-01 16:27:00,2025-01-01 17:56:00,2025-01-02 02:39:00,2025-01-03 12:39:00
20807,Italy,partnership,Android,2024-12-08 08:42:00,2024-12-08 10:17:00,2024-12-08 12:42:00,
20808,UK,organic,Android,2024-11-29 09:55:00,,,
20809,UK,organic,iOS,2024-07-28 23:40:00,2024-07-29 02:39:00,2024-07-29 05:23:00,
20810,UK,paid_social,Android,2025-01-14 03:40:00,,,
20811,Germany,referral,Android,2025-01-29 06:15:00,2025-01-29 09:24:00,2025-01-29 14:32:00,2025-01-29 21:03:00
20812,Italy,paid_social,Android,2024-06-18 04:13:00,2024-06-18 07:01:00,2024-06-18 15:09:00,2024-06-24 16:25:00
20813,Spain,referral,Android,2025-02-03 09:11:00,2025-02-03 13:01:00,2025-02-03 16:06:00,
20814,Spain,paid_social,Android,2024-06-14 03:18:00,2024-06-14 03:31:00,2024-06-14 08:32:00,2024-06-16 06:27:00
20815,Germany,partnership,Android,2025-03-26 11:20:00,2025-03-26 12:05:00,,
20816,Germany,paid_search,iOS,2025-05-19 12:35:00,2025-05-19 13:57:00,2025-05-19 21:38:00,2025-05-22 00:30:00
20817,Italy,organic,Web,2024-05-29 09:20:00,2024-05-29 10:49:00,2024-05-29 21:16:00,
20818,France,organic,iOS,2025-01-23 14:05:00,2025-01-23 16:13:00,2025-01-24 01:53:00,2025-01-30 07:31:00
20819,France,paid_social,Android,2025-01-04 11:36:00,,,
20820,Italy,paid_search,Web,2025-07-03 03:55:00,2025-07-03 07:52:00,2025-07-03 12:19:00,
20821,Italy,organic,Android,2024-04-11 12:35:00,2024-04-11 15:14:00,,
20822,France,organic,Android,2024-11-20 17:56:00,2024-11-20 20:41:00,2024-11-21 07:06:00,
20823,Germany,organic,iOS,2024-07-21 09:07:00,2024-07-21 11:02:00,2024-07-21 12:41:00,
20824,Germany,referral,Android,2024-10-14 05:03:00,2024-10-14 07:14:00,,
20825,France,referral,iOS,2025-04-30 12:35:00,2025-04-30 14:25:00,2025-04-30 21:19:00,2025-05-04 21:45:00
20826,Spain,partnership,iOS,2024-08-12 08:10:00,2024-08-12 11:58:00,2024-08-12 19:13:00,
20827,Germany,referral,Web,2024-07-29 04:14:00,,,
20828,Italy,partnership,iOS,2024-04-11 15:07:00,2024-04-11 16:25:00,2024-04-12 03:17:00,2024-04-18 21:04:00
20829,Spain,organic,iOS,2025-07-04 14:03:00,2025-07-04 17:58:00,2025-07-04 21:07:00,2025-07-11 08:41:00
20830,Germany,paid_search,iOS,2025-07-03 22:50:00,2025-07-04 00:05:00,2025-07-04 00:58:00,
20831,Italy,paid_social,Android,2024-08-07 21:42:00,2024-08-07 23:41:00,2024-08-08 00:52:00,2024-08-13 10:24:00
20832,France,referral,iOS,2024-03-31 10:08:00,2024-03-31 13:05:00,2024-03-31 14:34:00,
20833,UK,partnership,Web,2024-12-25 00:40:00,2024-12-25 02:44:00,2024-12-25 07:18:00,2024-12-30 17:47:00
20834,UK,paid_social,Web,2025-05-20 12:48:00,2025-05-20 12:53:00,,
20835,Italy,organic,iOS,2024-04-28 13:57:00,2024-04-28 17:42:00,2024-04-29 00:58:00,2024-05-03 04:05:00
20836,France,organic,Android,2024-11-01 11:32:00,2024-11-01 14:16:00,,
20837,Germany,paid_search,iOS,2025-01-09 04:28:00,2025-01-09 05:11:00,2025-01-09 10:44:00,
20838,France,paid_social,Web,2025-05-13 18:40:00,2025-05-13 20:13:00,2025-05-14 03:19:00,2025-05-20 01:18:00
20839,France,referral,Android,2024-07-23 22:07:00,2024-07-24 02:01:00,2024-07-24 06:53:00,2024-07-26 10:50:00
20840,Italy,partnership,Web,2025-02-10 19:12:00,2025-02-10 22:12:00,,
20841,Spain,referral,iOS,2024-03-23 23:42:00,2024-03-24 00:16:00,,
20842,France,paid_social,Web,2024-12-15 04:11:00,2024-12-15 07:41:00,2024-12-15 18:33:00,2024-12-19 06:14:00
20843,UK,paid_search,iOS,2024-01-21 22:36:00,2024-01-21 23:13:00,2024-01-22 04:37:00,2024-01-23 16:40:00
20844,Spain,organic,iOS,2024-02-27 05:43:00,2024-02-27 07:47:00,2024-02-27 08:40:00,2024-02-27 18:07:00
20845,Italy,partnership,iOS,2025-04-25 10:38:00,2025-04-25 14:31:00,2025-04-25 17:25:00,2025-04-26 20:16:00
20846,Italy,paid_search,Web,2024-03-31 03:26:00,,,
20847,France,organic,iOS,2024-05-14 13:17:00,2024-05-14 16:29:00,,
20848,France,paid_social,iOS,2025-02-26 03:53:00,2025-02-26 07:13:00,2025-02-26 13:59:00,2025-02-27 17:32:00
20849,UK,partnership,iOS,2025-02-24 23:37:00,2025-02-25 00:50:00,2025-02-25 10:10:00,2025-02-26 13:36:00
20850,Italy,referral,Android,2024-06-04 20:11:00,2024-06-04 20:59:00,2024-06-05 00:04:00,
20851,Spain,paid_search,Web,2024-10-03 10:15:00,2024-10-03 10:44:00,,
20852,UK,referral,iOS,2024-08-16 20:26:00,2024-08-16 22:33:00,2024-08-17 03:38:00,2024-08-17 15:13:00
20853,France,referral,iOS,2024-02-29 21:23:00,2024-02-29 23:20:00,2024-03-01 07:02:00,2024-03-05 22:44:00
20854,Spain,paid_search,iOS,2024-07-30 14:24:00,,,
20855,France,paid_search,iOS,2024-12-12 09:03:00,,,
20856,UK,referral,Android,2024-12-24 00:10:00,2024-12-24 03:04:00,2024-12-24 05:40:00,2024-12-30 23:25:00
20857,Germany,organic,Android,2024-03-15 01:43:00,,,
20858,Germany,partnership,Android,2024-09-03 14:01:00,2024-09-03 17:36:00,2024-09-04 02:17:00,2024-09-10 17:41:00
20859,France,referral,Android,2025-03-08 06:47:00,2025-03-08 09:22:00,,
20860,Italy,paid_social,iOS,2024-12-18 19:49:00,2024-12-18 20:17:00,2024-12-19 07:15:00,2024-12-20 20:30:00
20861,UK,organic,iOS,2024-01-22 15:27:00,2024-01-22 15:34:00,,
20862,Italy,paid_social,iOS,2024-10-05 14:59:00,2024-10-05 17:39:00,2024-10-05 21:40:00,
20863,Germany,paid_social,Web,2024-12-05 08:19:00,2024-12-05 10:29:00,2024-12-05 16:30:00,
20864,Italy,organic,iOS,2025-01-28 14:25:00,,,
20865,Spain,referral,Android,2024-03-27 18:01:00,2024-03-27 19:55:00,2024-03-27 20:38:00,2024-03-31 07:53:00
20866,Germany,referral,Android,2025-05-29 03:16:00,2025-05-29 06:20:00,2025-05-29 08:22:00,2025-06-03 22:49:00
20867,Italy,partnership,Web,2025-04-25 15:42:00,2025-04-25 18:06:00,,
20868,UK,referral,Android,2025-01-03 22:57:00,2025-01-04 00:34:00,2025-01-04 06:45:00,
20869,France,organic,iOS,2024-07-26 02:54:00,2024-07-26 03:27:00,,
20870,Italy,organic,Web,2024-09-11 01:03:00,2024-09-11 01:28:00,2024-09-11 09:48:00,2024-09-14 04:59:00
20871,Germany,paid_social,Web,2024-06-29 07:22:00,2024-06-29 10:19:00,2024-06-29 15:41:00,2024-07-01 14:32:00
20872,Italy,paid_social,iOS,2024-01-15 08:29:00,2024-01-15 12:11:00,2024-01-15 23:15:00,2024-01-21 08:00:00
20873,UK,paid_social,Android,2025-03-04 03:51:00,2025-03-04 05:14:00,2025-03-04 13:44:00,2025-03-06 22:27:00
20874,Spain,partnership,Web,2024-09-01 15:27:00,2024-09-01 18:05:00,2024-09-02 01:41:00,2024-09-02 22:45:00
20875,Germany,paid_social,Android,2025-01-25 04:22:00,2025-01-25 06:49:00,2025-01-25 10:50:00,2025-01-26 12:26:00
20876,Italy,organic,Web,2025-06-06 14:50:00,2025-06-06 15:08:00,2025-06-07 02:42:00,2025-06-11 02:02:00
20877,France,partnership,Android,2024-02-25 19:45:00,2024-02-25 22:04:00,2024-02-26 07:20:00,2024-03-03 04:33:00
20878,Italy,paid_search,iOS,2024-11-26 00:44:00,2024-11-26 02:57:00,,
20879,Spain,paid_search,Web,2025-02-24 01:04:00,,,
20880,Spain,paid_social,Web,2025-06-24 11:01:00,2025-06-24 13:39:00,,
20881,Italy,organic,Web,2024-11-11 19:53:00,2024-11-11 21:52:00,2024-11-12 02:12:00,
20882,France,organic,Web,2024-10-25 17:49:00,2024-10-25 19:35:00,2024-10-26 01:39:00,2024-11-01 22:19:00
20883,Spain,paid_search,iOS,2024-06-20 22:40:00,2024-06-20 22:48:00,2024-06-21 04:15:00,2024-06-27 13:37:00
20884,Spain,organic,iOS,2024-11-13 13:58:00,2024-11-13 14:33:00,2024-11-13 19:27:00,2024-11-15 20:00:00
20885,UK,referral,iOS,2025-04-14 03:51:00,2025-04-14 07:41:00,2025-04-14 12:56:00,
20886,France,organic,Android,2024-10-23 08:57:00,,,
20887,Germany,paid_search,iOS,2025-06-11 08:54:00,2025-06-11 11:03:00,,
20888,Italy,partnership,Android,2025-01-15 01:52:00,2025-01-15 02:16:00,2025-01-15 06:11:00,2025-01-21 22:14:00
20889,Spain,paid_search,Android,2025-06-20 20:08:00,2025-06-20 20:36:00,2025-06-21 01:27:00,2025-06-23 23:23:00
20890,UK,referral,Web,2025-03-05 05:55:00,2025-03-05 06:24:00,2025-03-05 13:47:00,2025-03-08 09:33:00
20891,Germany,paid_social,Android,2024-07-21 05:44:00,2024-07-21 09:15:00,2024-07-21 10:00:00,
20892,UK,paid_search,Android,2025-04-27 05:11:00,2025-04-27 06:31:00,2025-04-27 12:52:00,
20893,UK,partnership,iOS,2025-05-13 23:34:00,2025-05-14 01:14:00,2025-05-14 08:06:00,
20894,France,organic,iOS,2024-07-05 01:46:00,2024-07-05 05:27:00,,
20895,France,referral,iOS,2024-11-15 13:23:00,2024-11-15 13:44:00,,
20896,Spain,referral,Android,2024-12-24 00:56:00,2024-12-24 04:41:00,,
20897,Germany,paid_social,Web,2024-03-14 02:32:00,2024-03-14 04:20:00,2024-03-14 13:50:00,
20898,UK,organic,Web,2024-11-26 01:19:00,2024-11-26 04:01:00,2024-11-26 06:30:00,2024-11-28 13:38:00
20899,France,paid_social,Web,2025-04-02 12:16:00,2025-04-02 12:57:00,2025-04-02 18:12:00,
20900,Spain,referral,Web,2024-08-20 13:54:00,2024-08-20 14:39:00,2024-08-20 20:24:00,
20901,UK,referral,Android,2024-05-24 15:54:00,2024-05-24 19:39:00,2024-05-25 05:33:00,2024-05-25 12:19:00
20902,Italy,paid_search,iOS,2025-02-10 17:01:00,,,
20903,France,paid_search,iOS,2024-05-24 08:57:00,2024-05-24 10:47:00,2024-05-24 14:11:00,
20904,Italy,organic,iOS,2024-05-03 21:06:00,2024-05-03 22:58:00,2024-05-04 09:18:00,2024-05-06 17:16:00
20905,France,paid_social,Web,2024-05-18 18:00:00,2024-05-18 18:34:00,2024-05-19 01:08:00,2024-05-22 06:54:00
20906,Germany,referral,iOS,2025-06-13 04:08:00,2025-06-13 04:46:00,2025-06-13 09:24:00,2025-06-18 13:02:00
20907,France,partnership,Web,2024-06-29 19:40:00,2024-06-29 20:02:00,2024-06-30 00:10:00,
20908,Germany,referral,Web,2024-10-16 11:46:00,2024-10-16 14:19:00,2024-10-16 16:06:00,2024-10-17 06:49:00
20909,Germany,referral,Android,2024-08-30 09:11:00,,,
20910,Italy,organic,iOS,2025-05-03 10:55:00,2025-05-03 13:34:00,2025-05-03 22:22:00,2025-05-10 07:39:00
20911,Italy,paid_search,Android,2024-01-30 22:42:00,2024-01-31 00:49:00,,
20912,Germany,organic,Android,2024-12-06 20:22:00,2024-12-06 22:13:00,2024-12-07 00:22:00,2024-12-08 11:47:00
20913,France,paid_social,Android,2024-12-29 12:20:00,2024-12-29 16:05:00,2024-12-29 23:17:00,2024-12-31 20:50:00
20914,Spain,paid_search,Web,2024-08-17 18:30:00,2024-08-17 21:19:00,2024-08-18 04:59:00,2024-08-19 22:04:00
20915,Germany,paid_search,iOS,2024-02-09 17:37:00,2024-02-09 18:19:00,2024-02-10 01:55:00,2024-02-15 17:33:00
20916,Spain,paid_social,Web,2024-01-30 16:53:00,2024-01-30 18:51:00,2024-01-30 21:32:00,2024-01-31 23:35:00
20917,France,paid_search,iOS,2024-05-28 08:30:00,2024-05-28 12:01:00,2024-05-28 18:37:00,
20918,Italy,partnership,iOS,2024-01-04 00:06:00,2024-01-04 00:26:00,2024-01-04 09:50:00,
20919,France,organic,Android,2024-01-19 21:43:00,2024-01-20 01:41:00,,
20920,Germany,organic,iOS,2024-08-23 14:14:00,2024-08-23 17:16:00,2024-08-24 01:10:00,2024-08-27 03:12:00
20921,UK,paid_social,iOS,2025-03-08 16:28:00,2025-03-08 18:24:00,2025-03-09 04:16:00,2025-03-09 18:03:00
20922,France,paid_social,iOS,2025-04-13 16:29:00,2025-04-13 18:50:00,,
20923,UK,referral,Android,2024-10-04 17:17:00,2024-10-04 20:35:00,,
20924,UK,paid_search,iOS,2024-03-05 22:40:00,2024-03-06 00:24:00,2024-03-06 03:11:00,2024-03-11 17:43:00
20925,France,partnership,iOS,2024-11-10 20:00:00,2024-11-10 20:25:00,,
20926,Germany,referral,Android,2025-01-08 07:15:00,,,
20927,France,partnership,Web,2024-12-12 22:23:00,2024-12-13 01:37:00,2024-12-13 11:01:00,2024-12-18 07:50:00
20928,UK,partnership,Android,2024-03-08 16:22:00,,,
20929,Germany,paid_search,Android,2025-05-07 13:38:00,2025-05-07 16:24:00,2025-05-07 21:31:00,2025-05-08 19:38:00
20930,France,paid_search,iOS,2024-12-13 18:51:00,2024-12-13 20:08:00,,
20931,Spain,paid_social,Web,2025-01-15 21:41:00,2025-01-15 22:01:00,,
20932,UK,partnership,Android,2025-01-08 20:34:00,2025-01-08 22:33:00,2025-01-09 08:25:00,
20933,France,partnership,iOS,2024-09-15 20:04:00,2024-09-15 20:09:00,2024-09-16 05:17:00,
20934,UK,organic,Android,2024-10-13 03:25:00,2024-10-13 04:42:00,2024-10-13 12:37:00,
20935,Italy,paid_social,Android,2024-11-23 15:24:00,,,
20936,Germany,paid_search,iOS,2024-05-16 07:24:00,2024-05-16 09:59:00,2024-05-16 11:57:00,2024-05-16 17:20:00
20937,Spain,organic,iOS,2024-01-05 06:11:00,2024-01-05 08:14:00,2024-01-05 15:18:00,
20938,Italy,referral,Android,2025-06-25 22:39:00,2025-06-26 01:17:00,2025-06-26 09:48:00,2025-06-27 23:11:00
20939,Germany,organic,iOS,2024-01-11 02:29:00,2024-01-11 03:18:00,,
20940,Spain,paid_search,Web,2024-06-01 08:33:00,2024-06-01 12:09:00,2024-06-01 21:30:00,2024-06-05 08:10:00
20941,Germany,referral,Android,2024-12-03 10:56:00,2024-12-03 11:39:00,,
20942,Spain,referral,Android,2025-06-21 23:08:00,2025-06-22 01:04:00,2025-06-22 04:40:00,2025-06-26 16:08:00
20943,France,organic,iOS,2024-02-07 01:55:00,2024-02-07 04:58:00,2024-02-07 14:39:00,
20944,Italy,paid_social,iOS,2025-03-09 21:03:00,2025-03-09 23:08:00,2025-03-10 08:56:00,
20945,UK,referral,Web,2025-01-19 16:51:00,2025-01-19 17:08:00,2025-01-20 00:25:00,
20946,Spain,partnership,Web,2024-03-26 03:41:00,2024-03-26 06:40:00,2024-03-26 09:35:00,2024-03-28 14:34:00
20947,France,referral,iOS,2024-12-07 16:34:00,2024-12-07 19:05:00,,
20948,Italy,referral,iOS,2024-09-03 23:07:00,,,
20949,Spain,referral,Web,2025-06-10 11:15:00,2025-06-10 12:48:00,,
20950,Italy,paid_search,Android,2024-04-27 23:36:00,2024-04-27 23:59:00,2024-04-28 03:25:00,2024-05-05 01:19:00
20951,UK,referral,Android,2024-12-24 09:34:00,2024-12-24 10:28:00,2024-12-24 10:56:00,2024-12-27 10:39:00
20952,Germany,paid_search,Web,2024-09-16 23:47:00,2024-09-17 00:04:00,2024-09-17 02:10:00,
20953,Italy,paid_search,Android,2024-03-28 21:10:00,2024-03-28 22:38:00,2024-03-29 02:17:00,2024-03-30 20:03:00
20954,Italy,partnership,Web,2025-05-17 12:59:00,2025-05-17 13:12:00,,
20955,Spain,organic,iOS,2024-11-14 19:34:00,2024-11-14 22:11:00,2024-11-15 00:05:00,
20956,Italy,organic,iOS,2024-01-31 13:28:00,2024-01-31 17:11:00,2024-02-01 00:31:00,
20957,Spain,partnership,Android,2025-05-30 16:03:00,2025-05-30 16:29:00,2025-05-30 22:51:00,2025-06-01 12:58:00
20958,Germany,referral,Android,2024-03-30 13:17:00,2024-03-30 13:19:00,2024-03-30 21:34:00,2024-04-05 15:58:00
20959,UK,paid_social,Android,2024-05-04 17:01:00,2024-05-04 18:48:00,2024-05-04 23:09:00,2024-05-11 00:16:00
20960,Germany,paid_search,Android,2024-11-03 02:07:00,2024-11-03 03:52:00,,
20961,France,organic,Android,2025-01-10 20:28:00,2025-01-10 20:31:00,2025-01-11 06:07:00,2025-01-14 20:34:00
20962,Germany,referral,iOS,2024-10-19 11:21:00,2024-10-19 11:31:00,2024-10-19 14:15:00,
20963,Italy,paid_social,Android,2024-02-12 02:17:00,2024-02-12 05:12:00,2024-02-12 12:13:00,
20964,France,partnership,Web,2024-01-06 18:06:00,,,
20965,Spain,referral,Web,2025-05-24 22:32:00,2025-05-25 00:52:00,2025-05-25 08:34:00,
20966,Spain,paid_search,Android,2025-04-17 09:51:00,2025-04-17 12:09:00,2025-04-17 14:28:00,2025-04-23 18:38:00
20967,Germany,organic,Web,2024-07-25 17:59:00,2024-07-25 20:13:00,2024-07-25 23:06:00,2024-08-01 03:02:00
20968,France,paid_search,Android,2025-03-07 10:45:00,2025-03-07 12:55:00,2025-03-07 16:01:00,2025-03-13 11:05:00
20969,UK,organic,Web,2024-09-15 02:52:00,,,
20970,France,partnership,Web,2024-11-22 18:14:00,2024-11-22 19:41:00,,
20971,Italy,partnership,Web,2025-06-27 01:04:00,,,
20972,Italy,partnership,iOS,2025-04-02 02:37:00,2025-04-02 03:50:00,2025-04-02 14:41:00,
20973,Germany,organic,Android,2025-01-13 09:49:00,2025-01-13 10:39:00,,
20974,Spain,organic,iOS,2024-09-20 01:36:00,2024-09-20 05:09:00,2024-09-20 06:53:00,2024-09-21 18:53:00
20975,Germany,referral,iOS,2024-12-12 19:07:00,2024-12-12 21:22:00,2024-12-13 07:04:00,2024-12-17 19:22:00
20976,Italy,referral,Web,2024-07-11 00:22:00,2024-07-11 02:15:00,2024-07-11 12:52:00,
20977,Italy,paid_search,Android,2024-04-15 02:37:00,2024-04-15 03:11:00,,
20978,Italy,organic,Web,2025-01-08 16:33:00,2025-01-08 18:35:00,2025-01-09 00:08:00,2025-01-10 09:03:00
20979,Spain,organic,iOS,2025-03-14 01:43:00,2025-03-14 02:58:00,2025-03-14 05:44:00,2025-03-17 17:29:00
20980,France,paid_social,Android,2024-09-29 16:09:00,2024-09-29 16:46:00,2024-09-30 00:39:00,
20981,France,paid_search,iOS,2024-08-10 05:07:00,2024-08-10 07:13:00,2024-08-10 18:32:00,2024-08-11 07:14:00
20982,Spain,partnership,Android,2024-10-31 01:39:00,2024-10-31 05:30:00,2024-10-31 12:06:00,2024-11-07 09:59:00
20983,Germany,partnership,Web,2024-04-06 17:00:00,2024-04-06 18:56:00,2024-04-06 21:38:00,
20984,UK,partnership,Web,2024-08-24 19:33:00,2024-08-24 21:13:00,2024-08-25 04:07:00,2024-08-25 17:07:00
20985,Spain,paid_social,Web,2025-05-03 04:51:00,2025-05-03 05:34:00,2025-05-03 15:29:00,
20986,France,partnership,Web,2025-05-30 02:41:00,2025-05-30 05:05:00,2025-05-30 17:16:00,
20987,Italy,paid_search,Android,2025-02-19 05:44:00,2025-02-19 05:49:00,2025-02-19 16:09:00,
20988,Germany,paid_search,Web,2024-07-19 05:19:00,2024-07-19 07:48:00,2024-07-19 17:04:00,2024-07-24 07:17:00
20989,UK,referral,iOS,2025-03-04 19:39:00,2025-03-04 20:26:00,2025-03-05 05:36:00,2025-03-08 04:19:00
20990,UK,organic,Web,2024-03-07 06:46:00,2024-03-07 07:23:00,2024-03-07 09:04:00,2024-03-12 00:46:00
20991,Germany,organic,Web,2025-05-09 03:32:00,,,
20992,UK,organic,Android,2024-05-12 03:12:00,2024-05-12 04:34:00,2024-05-12 10:15:00,2024-05-13 19:46:00
20993,Germany,paid_search,Web,2024-02-07 18:38:00,2024-02-07 20:45:00,2024-02-08 05:31:00,2024-02-09 13:26:00
20994,UK,paid_social,Android,2024-07-15 02:08:00,2024-07-15 02:25:00,2024-07-15 09:32:00,2024-07-15 15:07:00
20995,Italy,partnership,Web,2024-07-14 23:54:00,2024-07-15 03:10:00,2024-07-15 07:05:00,2024-07-20 09:21:00
20996,Italy,paid_search,iOS,2024-03-02 02:24:00,2024-03-02 03:08:00,2024-03-02 14:36:00,
20997,Spain,organic,iOS,2025-02-08 05:59:00,2025-02-08 09:32:00,2025-02-08 12:33:00,2025-02-14 00:43:00
20998,Italy,paid_social,Web,2024-07-18 00:18:00,2024-07-18 01:48:00,,
20999,Italy,partnership,Android,2024-06-03 22:08:00,2024-06-04 01:18:00,2024-06-04 04:15:00,2024-06-05 14:19:00
21000,Italy,paid_social,Android,2024-04-11 16:33:00,2024-04-11 18:43:00,,
21001,France,paid_social,Web,2024-08-19 18:45:00,2024-08-19 19:48:00,2024-08-20 03:14:00,2024-08-26 23:26:00
21002,UK,paid_search,Web,2024-08-27 04:12:00,,,
21003,Spain,organic,iOS,2025-03-19 07:19:00,2025-03-19 09:05:00,2025-03-19 17:35:00,
21004,UK,organic,Web,2025-01-26 20:31:00,2025-01-27 00:05:00,,
21005,UK,paid_social,Android,2024-11-20 04:01:00,2024-11-20 05:33:00,2024-11-20 05:51:00,2024-11-24 11:30:00
21006,Spain,organic,iOS,2024-05-20 12:45:00,2024-05-20 16:00:00,2024-05-20 22:16:00,2024-05-27 22:16:00
21007,France,paid_search,iOS,2025-03-31 06:48:00,,,
21008,UK,paid_social,Android,2024-09-21 07:52:00,,,
21009,Italy,paid_search,iOS,2025-05-29 19:09:00,2025-05-29 22:40:00,2025-05-30 02:14:00,2025-06-04 17:37:00
21010,Italy,paid_search,Web,2024-05-04 03:18:00,2024-05-04 06:11:00,2024-05-04 17:03:00,2024-05-06 04:34:00
21011,UK,paid_search,Android,2025-06-27 04:49:00,,,
21012,Italy,paid_social,iOS,2024-06-14 23:58:00,2024-06-15 00:04:00,,
21013,Italy,partnership,Android,2025-05-19 14:48:00,2025-05-19 18:35:00,2025-05-20 02:35:00,
21014,Spain,referral,Android,2024-08-23 04:49:00,2024-08-23 07:02:00,2024-08-23 13:22:00,2024-08-24 01:44:00
21015,Germany,organic,Android,2025-06-09 04:14:00,,,
21016,Spain,paid_social,iOS,2025-01-22 16:32:00,2025-01-22 17:58:00,2025-01-23 03:53:00,
21017,Germany,referral,iOS,2025-06-20 23:46:00,,,
21018,Germany,paid_social,Android,2024-05-23 08:40:00,2024-05-23 11:21:00,2024-05-23 19:42:00,2024-05-24 02:45:00
21019,France,paid_social,iOS,2025-03-07 11:13:00,2025-03-07 12:15:00,,
21020,France,partnership,iOS,2024-02-09 15:16:00,,,
21021,Italy,referral,iOS,2025-03-12 21:08:00,2025-03-12 23:37:00,2025-03-13 01:17:00,2025-03-13 19:32:00
21022,UK,referral,iOS,2024-04-02 20:50:00,2024-04-02 23:31:00,2024-04-03 01:25:00,2024-04-09 10:37:00
21023,France,referral,Android,2024-02-08 00:18:00,2024-02-08 03:31:00,2024-02-08 06:07:00,2024-02-13 03:31:00
21024,Italy,organic,Android,2025-03-27 14:58:00,2025-03-27 17:51:00,2025-03-28 04:17:00,2025-03-30 09:20:00
21025,UK,organic,Web,2024-03-19 15:33:00,2024-03-19 18:05:00,,
